ReportNumber,VehicleCrashKey,DriverAtFault,DriverInjurySeverity,DriverSubstanceAbuse,DriverDistractedBy,VehicleType,VehicleMovement,VehicleGoingDir,VehicleDamageExtent,SpeedLimit,ParkedVehicle,SubstanceAbuseContributed,VehiclesCrashedTotal,VehicleKey,LocalCaseNumber,AgencyName,ACRSReportType,HitRun,LaneDirection,LaneNumber,NumberOfLanes,RoadGrade,NonTraffic,OffRoadIncident,AccidentAtFault,CollisionType,SurfaceCondition,Light,TrafficControl,Junction,IntersectionType,RoadAlignment,RoadCondition,RoadDivision,Latitude,Longitude,RoadKey_x,CrossStreetKey,NonMotoristTotal,NonMotoristInjury,NonMotoristFatal,DateHourKey,LocationAreaKey,Make,Year_x,BaseModel,BodyClass,Cylinders,Displacement,Transmission,Drivetrain,FuelType,CityMPG,HighwayMPG,RoadName_x,RouteType_x,RoadName_y,RouteType_y,RoadKey_y,Zipcode,MailCity,ShapeLength,ShapeArea,CentroidLatitude,CentroidLongitude,Temperature,Humidity,Precipitation,Rain,Snow,WindSpeed,WindDirection,WeatherKey,Datetime,Hour,TimeOfDay,DayNumber,WeekDayNumber,WeekDayName,WeekendFlag,MonthNumber,MonthName,Year_y,HolidayFlag,HolidayName
EJ7887003M,65B6E782387D4F8EB189DF79A633BB31,True,NO APPARENT INJURY,UNKNOWN,UNKNOWN,PASSENGER,UNKNOWN,South,UNKNOWN,30,False,False,2,7285497949295904,230073441,Gaithersburg Police Depar,Property Damage ,True,South,1,2,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DAYLIGHT,FLASHING TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.13657371,-77.20580096,4261994559990100,9402028909686769,0,0,0,2023122411,7718751639140820,Honda,2009,Civic,Subcompact Cars,4.0,1.8,Automatic 5,FWD,Regular Gasoline,21,36,MUDDY BRANCH RD,County,KING JAMES WAY,UNKNOWN,9402028909686769,20877,GAITHERSBURG,106318.60006,168214721.14,39.14082081737279,-77.18751672326212,4.9919996,92.59516,0.0,0.0,0.0,3.219938,153.43501,231224117187591408,2023-12-24 11:00:00,11,AM,358,6,Sunday,1,12,December,2023,0,Unknown
EJ7887003M,BB996154985E459DBF5FBA4842523F68,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,FUNCTIONAL,35,False,False,2,3233063173565461,230073441,Gaithersburg Police Depar,Property Damage ,True,South,1,2,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DAYLIGHT,FLASHING TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.13657371,-77.20580096,4261994559990100,9402028909686769,0,0,0,2023122411,7718751639140820,Toyota,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,MUDDY BRANCH RD,County,KING JAMES WAY,UNKNOWN,9402028909686769,20877,GAITHERSBURG,106318.60006,168214721.14,39.14082081737279,-77.18751672326212,4.9919996,92.59516,0.0,0.0,0.0,3.219938,153.43501,231224117187591408,2023-12-24 11:00:00,11,AM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP2513003H,12407A56D9BA4B77A304F7B76AC70495,True,NO APPARENT INJURY,NONE,OTHER DISTRACTION,PASSENGER,MOVING CONSTANT SPEED,South,SUPERFICIAL,40,False,False,2,3602734373421557,230073442,Montgomery County Police,Injury ,False,South,0,1,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DAYLIGHT,NO CONTROLS,INTERSECTION RELATED,UNKNOWN,CURVE RIGHT,NO DEFECTS,OTHER,39.12192552,-77.17860098,1611524329361443,1087206462462916,0,0,0,2023122412,7718751639140820,Chevrolet,2020,Sonic,Compact Cars,4.0,1.4,Automatic 6,FWD,Regular Gasoline,26,34,SHADY GROVE RD,County,SPUR FR MD 355,UNKNOWN,1087206462462916,20877,GAITHERSBURG,106318.60006,168214721.14,39.14082081737279,-77.18751672326212,6.592,87.36309,0.0,0.0,0.0,1.8,126.86999,231224127187591408,2023-12-24 12:00:00,12,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP2513003H,DE9A68C8F72C48649908E46911F38B6F,False,SUSPECTED MINOR INJURY,NONE,NOT DISTRACTED,PASSENGER,STOPPED IN TRAFFIC LANE,South,SUPERFICIAL,40,False,False,2,8243785576347135,230073442,Montgomery County Police,Injury ,False,South,0,1,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DAYLIGHT,NO CONTROLS,INTERSECTION RELATED,UNKNOWN,CURVE RIGHT,NO DEFECTS,OTHER,39.12192552,-77.17860098,1611524329361443,1087206462462916,0,0,0,2023122412,7718751639140820,Toyota,2019,Camry,Midsize Cars,4.0,2.5,Automatic 8,FWD,Regular Gasoline,22,39,SHADY GROVE RD,County,SPUR FR MD 355,UNKNOWN,1087206462462916,20877,GAITHERSBURG,106318.60006,168214721.14,39.14082081737279,-77.18751672326212,6.592,87.36309,0.0,0.0,0.0,1.8,126.86999,231224127187591408,2023-12-24 12:00:00,12,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP2603005Y,448D00BBCD6D4C5CAB718E799B5844D6,False,NO APPARENT INJURY,UNKNOWN,NOT DISTRACTED,PASSENGER,PARKED,UNKNOWN,SUPERFICIAL,5,True,False,2,4595510051903263,230073450,Montgomery County Police,Property Damage ,False,UNKNOWN,0,0,UNKNOWN,True,True,DRIVER,OTHER,UNKNOWN,DAYLIGHT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,39.15509833,-77.16471833,7781945108562677,7781945108562677,0,0,0,2023122413,7716365739170519,Honda,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7781945108562677,20879,GAITHERSBURG,90576.8742454,166624300.1,39.17051933472943,-77.16365723032537,8.2325,83.67408,0.0,0.0,0.0,2.2768397,161.56496,231224137163691705,2023-12-24 13:00:00,13,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP2603005Y,7CF2F667432947CB949E6D791714A9C0,True,NO APPARENT INJURY,UNKNOWN,NOT DISTRACTED,PASSENGER,BACKING,East,SUPERFICIAL,5,False,False,2,4552950334771023,230073450,Montgomery County Police,Property Damage ,False,UNKNOWN,0,0,UNKNOWN,True,True,DRIVER,OTHER,UNKNOWN,DAYLIGHT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,39.15509833,-77.16471833,7781945108562677,7781945108562677,0,0,0,2023122413,7716365739170519,Honda,2022,Pilot,Small Sport Utility Vehicle 4WD,6.0,3.5,Automatic 9,AWD,Regular Gasoline,19,25,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7781945108562677,20879,GAITHERSBURG,90576.8742454,166624300.1,39.17051933472943,-77.16365723032537,8.2325,83.67408,0.0,0.0,0.0,2.2768397,161.56496,231224137163691705,2023-12-24 13:00:00,13,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP30890049,79A5DEF2626E4C5F9BE2D88CB6FF2D49,True,NO APPARENT INJURY,NONE,TALKING OR LISTENING TO CELLULAR PHONE,PASSENGER,ACCELERATING,North,FUNCTIONAL,20,False,False,1,751452872260051,230073453,Montgomery County Police,Property Damage ,False,North,1,2,UNKNOWN,False,False,DRIVER,OTHER,DRY,DAYLIGHT,OTHER,UNKNOWN,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.0049,-77.03528833,3492999203417397,1318105321771268,0,0,0,2023122414,7703596439001907,Toyota,2022,Corolla,Compact Cars,4.0,2.0,Automatic 10,FWD,Regular Gasoline,29,38,FLOWER AVE,County,FLOWER AVE (BACK),Maryland (State),1318105321771268,20910,SILVER SPRING,82846.1568889,126320091.137,39.00190768010143,-77.03596497235911,8.2965,83.1041,0.0,0.0,0.0,2.9024127,150.2552,231224147035990019,2023-12-24 14:00:00,14,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP30550045,60D80D011E104839A7FBB93487C821D4,True,NO APPARENT INJURY,UNKNOWN,INATTENTIVE OR LOST IN THOUGHT,PASSENGER,PARKING,East,SUPERFICIAL,15,False,False,1,2411461157739148,230073457,Montgomery County Police,Injury ,False,UNKNOWN,0,0,UNKNOWN,True,True,DRIVER,OTHER,UNKNOWN,DAYLIGHT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,39.05594083,-77.0839425,7781945108562677,7781945108562677,1,1,0,2023122414,7705486039088590,Mercury,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7781945108562677,20906,SILVER SPRING,133207.174949,359110751.771,39.08859082555049,-77.05486091907257,9.5325,77.71342,0.0,0.0,0.0,2.2768397,161.56496,231224147054890885,2023-12-24 14:00:00,14,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP33390038,4680A7A99F7D43A0B569599879CD0A88,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,East,DESTROYED,35,False,False,2,8224256053974271,230073477,Montgomery County Police,Property Damage ,False,East,3,3,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DAYLIGHT,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.05903733,-77.0474325,8073720238398338,41941829628911,0,0,0,2023122416,7704240439043964,Toyota,2014,Prius,Midsize Cars,4.0,1.8,Automatic CVT,FWD,Regular Gasoline,49,46,RANDOLPH RD,County,GLENMONT CIR #1,Other Public Roadway,41941829628911,20902,SILVER SPRING,106667.47762,213127715.894,39.043964218321996,-77.04240449690725,9.594,77.1874,0.0,0.0,0.0,3.8268526,131.18582,231224167042490439,2023-12-24 16:00:00,16,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP33390038,74A6992325D8411D9F7D05D8E0D02F0C,True,NO APPARENT INJURY,NONE,INATTENTIVE OR LOST IN THOUGHT,PASSENGER,MAKING LEFT TURN,West,FUNCTIONAL,35,False,False,2,1704977979950737,230073477,Montgomery County Police,Property Damage ,False,East,3,3,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DAYLIGHT,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.05903733,-77.0474325,8073720238398338,41941829628911,0,0,0,2023122416,7704240439043964,Ford,2015,Edge,Small Sport Utility Vehicle 2WD,6.0,2.0,Automatic 6,FWD,Regular Gasoline,17,24,RANDOLPH RD,County,GLENMONT CIR #1,Other Public Roadway,41941829628911,20902,SILVER SPRING,106667.47762,213127715.894,39.043964218321996,-77.04240449690725,9.594,77.1874,0.0,0.0,0.0,3.8268526,131.18582,231224167042490439,2023-12-24 16:00:00,16,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP33560018,59C35ECA89A3422FA57C271F65B3D02B,True,NO APPARENT INJURY,NONE,INATTENTIVE OR LOST IN THOUGHT,PASSENGER,STARTING FROM PARKED,South,NO DAMAGE,5,False,False,1,4621936576342464,230073488,Montgomery County Police,Injury ,False,UNKNOWN,0,0,UNKNOWN,True,True,DRIVER,OTHER,UNKNOWN,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,39.28861683,-77.20493983,7781945108562677,7781945108562677,1,1,0,2023122418,7721721839291851,Ford,2021,Explorer,Standard Sport Utility Vehicle 4WD,4.0,2.3,Automatic 10,4WD,Regular Gasoline,18,28,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7781945108562677,20872,DAMASCUS,179417.342235,548226849.644,39.29185112010591,-77.21721805979222,7.509,88.97669,0.0,0.0,0.0,8.373386,115.46331,231224187217292918,2023-12-24 18:00:00,18,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP1213008Y,51C8DBBBCE93480EB57F743981A9AA30,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MAKING RIGHT TURN,East,DISABLING,25,False,False,2,6801964070250583,230073490,Montgomery County Police,Property Damage ,False,East,1,2,HILL UPHILL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,DRY,DARK LIGHTS ON,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.04298167,-77.05287333,7567271927470179,6596794406628299,0,0,0,2023122418,7704240439043964,Nissan,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,BLUERIDGE AVE,County,GRANDVIEW AVE,County,6596794406628299,20902,SILVER SPRING,106667.47762,213127715.894,39.043964218321996,-77.04240449690725,6.744,90.15804,0.0,0.0,0.0,6.6185193,112.38018,231224187042490439,2023-12-24 18:00:00,18,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP1213008Y,811D0CF1BDF04E80AF7DDAECBA7A7D48,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,EMERGENCY,MAKING RIGHT TURN,East,SUPERFICIAL,25,False,False,2,4092823193107492,230073490,Montgomery County Police,Property Damage ,False,East,1,2,HILL UPHILL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,DRY,DARK LIGHTS ON,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.04298167,-77.05287333,7567271927470179,6596794406628299,0,0,0,2023122418,7704240439043964,Kia,2015,Sedona,Minivan - 2WD,6.0,3.3,Automatic 6,FWD,Regular Gasoline,18,22,BLUERIDGE AVE,County,GRANDVIEW AVE,County,6596794406628299,20902,SILVER SPRING,106667.47762,213127715.894,39.043964218321996,-77.04240449690725,6.744,90.15804,0.0,0.0,0.0,6.6185193,112.38018,231224187042490439,2023-12-24 18:00:00,18,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP23350025,61AFC089259D4EBDA834503BD6BFC701,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,South,DISABLING,45,False,False,2,751452855482432,230073492,Montgomery County Police,Property Damage ,False,South,1,2,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DARK NO LIGHTS,NO CONTROLS,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.25990032,-77.22342869,2800615797607229,8630790159084074,0,0,0,2023122420,7721721839291851,Toyota,2023,Corolla,Compact Cars,4.0,1.8,Automatic 10,FWD,Regular Gasoline,32,41,RIDGE RD,Maryland (State),PREAKNESS DR,County,8630790159084074,20872,DAMASCUS,179417.342235,548226849.644,39.29185112010591,-77.21721805979222,4.8589997,97.58651,0.0,0.0,0.0,8.4042845,99.865746,231224207217292918,2023-12-24 20:00:00,20,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP23350025,7439A49ED737413E8B878163ABE38B04,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,DISABLING,45,False,False,2,7987893192755327,230073492,Montgomery County Police,Property Damage ,False,South,1,2,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DARK NO LIGHTS,NO CONTROLS,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.25990032,-77.22342869,2800615797607229,8630790159084074,0,0,0,2023122420,7721721839291851,Jeep,2017,Cherokee,Small Sport Utility Vehicle 4WD,4.0,2.4,Automatic 9,4WD,Regular Gasoline,21,27,RIDGE RD,Maryland (State),PREAKNESS DR,County,8630790159084074,20872,DAMASCUS,179417.342235,548226849.644,39.29185112010591,-77.21721805979222,4.8589997,97.58651,0.0,0.0,0.0,8.4042845,99.865746,231224207217292918,2023-12-24 20:00:00,20,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP33390039,65A21CAF7A6947BE8A4D0AAF4FA9C775,True,NO APPARENT INJURY,UNKNOWN,UNKNOWN,PASSENGER,MOVING CONSTANT SPEED,East,DESTROYED,25,False,False,1,9324840517220719,230073496,Montgomery County Police,Property Damage ,True,East,1,1,LEVEL,False,False,DRIVER,OPPOSITE DIRECTION SIDESWIPE,DRY,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.08673583,-77.0817105,1684887375913352,8554262040045692,0,0,0,2023122420,7709494939102237,Acura,2008,TL,Midsize Cars,6.0,3.5,Automatic 5,FWD,Premium Gasoline,18,26,HEATHFIELD RD,County,GEORGIA AVE,Maryland (State),8554262040045692,20853,ROCKVILLE,107159.737926,251565963.373,39.10223780997231,-77.09494972634171,4.972,96.23402,0.0,0.0,0.0,9.028754,94.57384,231224207094991022,2023-12-24 20:00:00,20,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP24640035,6FF7CDCF1C6F4EB59B8B83125221A7D3,True,NO APPARENT INJURY,ALCOHOL,UNKNOWN,PASSENGER,MOVING CONSTANT SPEED,South,DISABLING,35,False,False,1,8208858237605081,230073502,Montgomery County Police,Property Damage ,False,South,1,1,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DARK LIGHTS ON,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.01344854,-77.00035612,8442034869945053,4312010187926084,0,0,0,2023122422,7700923739021308,Honda,2016,HR-V,Small Sport Utility Vehicle 2WD,4.0,1.8,Automatic 7,FWD,Regular Gasoline,27,32,E FRANKLIN AVE,County,BURGESS LA,County,4312010187926084,20901,SILVER SPRING,65628.3210741,155364678.639,39.021308415483304,-77.00923776704389,4.2545004,98.26237,0.0,0.0,0.0,6.8777895,42.878906,231224227009290213,2023-12-24 22:00:00,22,PM,358,6,Sunday,1,12,December,2023,0,Unknown
MCP2536004W,B70EC63263794AFB8184C7DDA0F15307,True,NO APPARENT INJURY,UNKNOWN,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,South,SUPERFICIAL,15,False,False,1,3097115431096871,230073511,Montgomery County Police,Property Damage ,True,UNKNOWN,0,0,UNKNOWN,True,True,DRIVER,OTHER,UNKNOWN,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,39.06329833,-77.09575,7781945108562677,7781945108562677,0,0,0,2023122502,7709494939102237,Honda,2008,Accord,Compact Cars,4.0,2.4,Automatic 5,FWD,Regular Gasoline,19,31,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7781945108562677,20853,ROCKVILLE,107159.737926,251565963.373,39.10223780997231,-77.09494972634171,4.472,97.57905,0.0,0.0,0.0,8.4042845,80.13426,231225027094991022,2023-12-25 02:00:00,2,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP33760019,DEC0BFDFE3C24F0781063E333E3B49C8,False,SUSPECTED MINOR INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,North,DISABLING,25,False,False,2,7004010288867693,230073508,Montgomery County Police,Injury ,False,North,1,3,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.04351783,-77.0519805,8554262040045692,7567271927470179,0,0,0,2023122502,7704240439043964,Honda,2019,Civic,Compact Cars,4.0,1.5,Manual 6,FWD,Regular Gasoline,30,38,GEORGIA AVE,Maryland (State),BLUERIDGE AVE,County,7567271927470179,20902,SILVER SPRING,106667.47762,213127715.894,39.043964218321996,-77.04240449690725,4.244,97.57463,0.0,0.0,0.0,8.12197,77.19574,231225027042490439,2023-12-25 02:00:00,2,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP33760019,9C7A9713431B4DE28B02E1A140BD34CA,True,SUSPECTED MINOR INJURY,NONE,UNKNOWN,PASSENGER,MAKING LEFT TURN,South,DISABLING,25,False,False,2,2415635713616008,230073508,Montgomery County Police,Injury ,False,North,1,3,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.04351783,-77.0519805,8554262040045692,7567271927470179,0,0,0,2023122502,7704240439043964,Hyundai,2005,Tucson,Sport Utility Vehicle - 2WD,4.0,2.0,Automatic 4,FWD,Regular Gasoline,19,24,GEORGIA AVE,Maryland (State),BLUERIDGE AVE,County,7567271927470179,20902,SILVER SPRING,106667.47762,213127715.894,39.043964218321996,-77.04240449690725,4.244,97.57463,0.0,0.0,0.0,8.12197,77.19574,231225027042490439,2023-12-25 02:00:00,2,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3376001B,2DED847208514B7699B5EAB95BF08403,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,North,SUPERFICIAL,25,False,False,1,6290172161036680,230073509,Montgomery County Police,Property Damage ,False,North,1,3,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.043401,-77.051949,8554262040045692,7567271927470179,0,0,0,2023122502,7704240439043964,Chevrolet,2020,Trax,Small Sport Utility Vehicle 2WD,4.0,1.4,Automatic 6,AWD,Regular Gasoline,24,29,GEORGIA AVE,Maryland (State),BLUERIDGE AVE,County,7567271927470179,20902,SILVER SPRING,106667.47762,213127715.894,39.043964218321996,-77.04240449690725,4.244,97.57463,0.0,0.0,0.0,8.12197,77.19574,231225027042490439,2023-12-25 02:00:00,2,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3284001V,F08D656125CF4DF0814C7A043723116D,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,East,DESTROYED,30,False,False,2,5082261622574195,230073512,Montgomery County Police,Injury ,False,East,2,4,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DARK LIGHTS ON,FLASHING TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.05595333,-76.95456133,6224438663177179,6287500801377704,0,0,0,2023122503,7698062539067210,Hyundai,2018,Elantra,Midsize Cars,4.0,2.0,Manual 6,FWD,Regular Gasoline,26,32,CHERRY HILL RD,County,BROADBIRCH DR,County,6287500801377704,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,4.311,97.57593,0.0,0.0,0.0,6.725354,74.47583,231225036980690672,2023-12-25 03:00:00,3,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3284001V,1630C03B04C7456482E912FB2F810B0C,True,POSSIBLE INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,DESTROYED,30,False,False,2,5082261840683242,230073512,Montgomery County Police,Injury ,False,East,2,4,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DARK LIGHTS ON,FLASHING TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.05595333,-76.95456133,6224438663177179,6287500801377704,0,0,0,2023122503,7698062539067210,Hyundai,2017,Elantra,Midsize Cars,4.0,2.0,Automatic 6,FWD,Regular Gasoline,24,32,CHERRY HILL RD,County,BROADBIRCH DR,County,6287500801377704,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,4.311,97.57593,0.0,0.0,0.0,6.725354,74.47583,231225036980690672,2023-12-25 03:00:00,3,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP1477000R,F0E61E646258424C930235FCB90029A1,True,NO APPARENT INJURY,UNKNOWN,UNKNOWN,UNKNOWN,MOVING CONSTANT SPEED,North,UNKNOWN,15,False,False,1,8168321465439775,230073516,Montgomery County Police,Property Damage ,True,South,1,1,OTHER,False,False,DRIVER,UNKNOWN,UNKNOWN,DARK LIGHTS ON,NO CONTROLS,NON INTERSECTION,UNKNOWN,OTHER,NO DEFECTS,OTHER,39.04486543,-76.98831076,2808299851855837,4258050122640121,0,0,0,2023122505,7698062539067210,Unknown,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,OLD COLUMBIA PIKE,County,STEWART LA,County,4258050122640121,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,4.161,97.91651,0.0,0.0,0.0,7.8954163,65.77226,231225056980690672,2023-12-25 05:00:00,5,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3268003M,2647E4100D86434B8FA45115CF853084,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,West,DISABLING,40,False,False,1,170151823320631,230073522,Montgomery County Police,Property Damage ,False,West,2,2,LEVEL,False,False,DRIVER,SINGLE VEHICLE,DRY,DAYLIGHT,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.1072455,-76.94382367,4498045280709180,9733260666900481,0,0,0,2023122508,7693347839109025,Jeep,2011,Wrangler,Sport Utility Vehicle - 4WD,6.0,3.8,Automatic 4,4WD,Regular Gasoline,15,19,SPENCERVILLE RD,Maryland (State),BURTONSVILLE DR,County,9733260666900481,20866,BURTONSVILLE,86124.9897852,201917467.932,39.109025991604476,-76.93347813258762,3.6815,97.5637,0.0,0.0,0.0,6.9899354,78.11137,231225086933491090,2023-12-25 08:00:00,8,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3109008X,8A09687D7A174CC794ABEBE3BBC59E23,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MAKING RIGHT TURN,East,FUNCTIONAL,35,False,False,2,751452855482432,230073543,Montgomery County Police,Property Damage ,False,North,1,1,LEVEL,False,False,DRIVER,OPPOSITE DIRECTION SIDESWIPE,DRY,DAYLIGHT,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.03630967,-76.99631283,765319533444332,853158400567476,0,0,0,2023122513,7700923739021308,Toyota,2023,Corolla,Compact Cars,4.0,1.8,Automatic 10,FWD,Regular Gasoline,32,41,LOCKWOOD DR,County,NORTHWEST DR,County,853158400567476,20901,SILVER SPRING,65628.3210741,155364678.639,39.021308415483304,-77.00923776704389,10.7545,74.24673,0.0,0.0,0.0,7.4128532,119.05451,231225137009290213,2023-12-25 13:00:00,13,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
